Time (ms),angleL,angleR,angDispL,angDispR,dThetaL,dThetaR
1903662,4.790928796724435,5.25693170700692,0.22514747350726871,0.13962634015954656,0.020943951023932428,0.01919862177193732
1905915,4.813618077000361,5.276130328778859,0.24783675378319447,0.15882496193148476,0.02268928027592576,0.019198621771938207
1908203,4.832816698772298,5.295328950550796,0.2670353755551318,0.17802358370342208,0.01919862177193732,0.01919862177193732
1910459,4.855505979048225,5.314527572322733,0.28972465583105844,0.1972222054753594,0.02268928027592665,0.01919862177193732
1912713,4.878195259324151,5.333726194094671,0.3124139361069851,0.2164208272472976,0.02268928027592665,0.019198621771938207
1914966,4.900884539600078,5.354670145118603,0.33510321638291174,0.23736477827122915,0.02268928027592665,0.02094395102393154
1917220,4.923573819876004,5.372123437638547,0.3577924966588375,0.25481807079117313,0.02268928027592576,0.017453292519943986
1919475,4.9462631001519295,5.3930673886624785,0.38048177693476326,0.2757620218151047,0.02268928027592576,0.02094395102393154
1921731,4.968952380427856,5.412266010434417,0.4031710572106899,0.2949606435870429,0.02268928027592665,0.019198621771938207
1923985,4.993386989955777,5.431464632206353,0.4276056667386108,0.3141592653589793,0.02443460952792087,0.01919862177193643
1926241,5.017821599483698,5.450663253978291,0.45204027626653165,0.3333578871309175,0.02443460952792087,0.019198621771938207
1928493,5.040510879759624,5.471607205002223,0.4747295565424574,0.35430183815484906,0.02268928027592576,0.02094395102393154
1930745,5.0649454892875445,5.492551156026155,0.4991641660703783,0.3752457891787815,0.02443460952792087,0.020943951023932428
1932998,5.089380098815465,5.513495107050087,0.5235987755982991,0.396189740202713,0.02443460952792087,0.02094395102393154
1935250,5.112069379091391,5.532693728822025,0.5462880558742249,0.41538836197465123,0.02268928027592576,0.019198621771938207
1937503,5.138249317871306,5.555383009097951,0.57246799465414,0.438077642250577,0.02617993877991509,0.02268928027592576
1939754,5.162683927399227,5.574581630869888,0.5969026041820609,0.4572762640225143,0.02443460952792087,0.01919862177193732
1942022,5.185373207675154,5.597270911145815,0.6195918844579875,0.47996554429844096,0.02268928027592665,0.02268928027592665
1944275,5.211553146455069,5.619960191421741,0.6457718232379026,0.5026548245743676,0.02617993877991509,0.02268928027592665
1946530,5.235987755982989,5.639158813193679,0.6702064327658226,0.5218534463463049,0.02443460952791998,0.01919862177193732
1948780,5.263913024014898,5.660102764217611,0.6981317007977319,0.5427973973702374,0.02792526803190931,0.020943951023932428
1951062,5.291838292046807,5.681046715241543,0.7260569688296403,0.5637413483941689,0.027925268031908423,0.02094395102393154
1953319,5.319763560078717,5.700245337013481,0.7539822368615505,0.5829399701661071,0.0279252680319102,0.019198621771938207
1955572,5.345943498858632,5.719443958785417,0.7801621756414656,0.6021385919380435,0.02617993877991509,0.01919862177193643
1957825,5.37386876689054,5.742133239061344,0.808087443673374,0.6248278722139702,0.027925268031908423,0.02268928027592665
1960076,5.40179403492245,5.761331860833282,0.8360127117052834,0.6440264939859084,0.02792526803190931,0.019198621771938207
1962328,5.4262286444503705,5.7805304826052195,0.8604473212332042,0.6632251157578457,0.02443460952792087,0.01919862177193732
1964652,5.450663253978291,5.799729104377158,0.8848819307611251,0.6824237375297839,0.02443460952792087,0.019198621771938207
1966981,5.475097863506211,5.820673055401089,0.9093165402890451,0.7033676885537155,0.02443460952791998,0.02094395102393154
1969295,5.499532473034133,5.841617006425021,0.9337511498169668,0.724311639577647,0.024434609527921758,0.02094395102393154
1971611,5.525712411814048,5.8643062867009474,0.9599310885968819,0.7470009198535736,0.02617993877991509,0.02268928027592665
1973927,5.550147021341968,5.883504908472886,0.9843656981248019,0.7661995416255118,0.02443460952791998,0.019198621771938207
1976274,5.5710909723659,5.9061941887488105,1.0053096491487334,0.7888888219014367,0.02094395102393154,0.022689280275924872
1978590,5.586798935633849,5.928883469024737,1.0210176124166832,0.8115781021773634,0.015707963267949765,0.02268928027592665
1980903,5.599016240397809,5.948082090796675,1.0332349171806428,0.8307767239493016,0.012217304763959547,0.019198621771938207
1983218,5.6129788744137645,5.969026041820607,1.0471975511965983,0.8517206749732331,0.013962634015955544,0.02094395102393154
1985580,5.625196179177724,5.991715322096534,1.0594148559605578,0.8744099552491598,0.012217304763959547,0.02268928027592665
Time (ms),angleL,angleR,angDispL,angDispR,dThetaL,dThetaR
1990806,5.656612105713623,6.03883921190038,0.015707963267949765,0.02617993877991509,0.015707963267949765,0.02617993877991509
1993082,5.668829410477582,6.058037833672318,0.02792526803190931,0.0453785605518533,0.012217304763959547,0.019198621771938207
1995338,5.686282702997526,6.07898178469625,0.0453785605518533,0.06632251157578484,0.017453292519943986,0.02094395102393154
1997594,5.701990666265474,6.101671064972177,0.061086523819801286,0.08901179185171149,0.01570796326794799,0.02268928027592665
1999850,5.719443958785417,6.120869686744114,0.07853981633974438,0.1082104136236488,0.017453292519943098,0.01919862177193732
2002106,5.736897251305361,6.1418136377680455,0.09599310885968837,0.12915436464758034,0.017453292519943986,0.02094395102393154
2004366,5.754350543825304,6.162757588791978,0.11344640137963147,0.15009831567151277,0.017453292519943098,0.020943951023932428
2006623,5.773549165597243,6.181956210563915,0.13264502315156967,0.1692969374434501,0.019198621771938207,0.01919862177193732
2008876,5.792747787369179,6.202900161587847,0.1518436449235061,0.19024088846738163,0.01919862177193643,0.02094395102393154
2011130,5.811946409141117,6.223844112611779,0.1710422666954443,0.21118483949131406,0.019198621771938207,0.020943951023932428
2013384,5.8311450309130555,6.2430427343837165,0.19024088846738252,0.23038346126325138,0.019198621771938207,0.01919862177193732
2015639,5.850343652684993,6.262241356155655,0.20943951023931984,0.24958208303518958,0.01919862177193732,0.019198621771938207
